time_step,SI,S2,S3,SY1_G,SY1_L,SY2_G,SY2_L,SY3_G,SY3L,BawY,BY_G,BY_L
6511,0.215207,0,0,0,0.000215207,0,0,0,0,-6.27873,0.00627873,0
6512,-2.22399,0,0,0.00222399,0,0,0,0,0,-20.0412,0.0200412,0
6513,-4.41992,0,-1.13141,0.00441992,0,0,0,0.00113141,0,-12.7336,0.0127336,0
6514,-9.72058,0,-7.65294,0.00972058,0,0,0,0.00765294,0,-18.7581,0.0187581,0
6515,-22.3518,-20.3814,-16.2994,0.0223518,0,0.0203814,0,0.0162994,0,-31.5815,0.0315815,0
6516,-23.3118,-29.7342,-25.697,0.0233118,0,0.0297342,0,0.025697,0,-30.2942,0.0302942,0
6517,-16.7736,-18.8556,-18.2237,0.0167736,0,0.0188556,0,0.0182237,0,-18.8836,0.0188836,0
6518,-14.5937,-16.1031,-16.0715,0.0145937,0,0.0161031,0,0.0160715,0,-16.1045,0.0161045,0
6519,-4.74439,-3.80597,-3.80439,0.00474439,0,0.00380597,0,0.00380439,0,-3.80604,0.00380604,0
6520,0.447713,0.447713,0.447713,0,0.000447713,0,0.000447713,0,0.000447713,8.95426,0,0.00895426
6521,0.62893,0.62893,0.62893,0,0.00062893,0,0.00062893,0,0.00062893,12.5786,0,0.0125786
6522,1.70786,0.65501,0.889008,0,0.00170786,0,0.00065501,0,0.000889008,13.1002,0,0.0131002
6523,7.18119,0.652312,5.4408,0,0.00718119,0,0.000652312,0,0.0054408,13.0462,0,0.0130462
6524,6.50582,0.583364,5.22966,0,0.00650582,0,0.000583364,0,0.00522966,11.6673,0,0.0116673
6525,6.31816,3.71263,4.6844,0,0.00631816,0,0.00371263,0,0.0046844,10.1759,0,0.0101759
6526,5.15364,8.10818,4.5461,0,0.00515364,0,0.00810818,0,0.0045461,8.10818,0,0.00810818
6527,4.43046,6.22334,3.992,0,0.00443046,0,0.00622334,0,0.003992,6.22334,0,0.00622334
6528,4.10886,5.17488,3.89007,0,0.00410886,0,0.00517488,0,0.00389007,5.17488,0,0.00517488
6529,4.07834,4.66001,3.75003,0,0.00407834,0,0.00466001,0,0.00375003,4.66001,0,0.00466001
6530,3.8678,4.41944,3.55643,0,0.0038678,0,0.00441944,0,0.00355643,4.41944,0,0.00441944
6531,3.83173,4.37822,3.76135,0,0.00383173,0,0.00437822,0,0.00376135,4.37822,0,0.00437822
6532,4.02925,4.4764,4.18503,0,0.00402925,0,0.0044764,0,0.00418503,4.4764,0,0.0044764
6533,4.60062,4.87687,4.59868,0,0.00460062,0,0.00487687,0,0.00459868,4.87687,0,0.00487687
6534,0.95446,0,0,0,0.00095446,0,0,0,0,-2.22316,0.00222316,0
6535,0,0,0,0,0,0,0,0,0,-16.2946,0.0162946,0
6536,-6.54003,0,-2.06746,0.00654003,0,0,0,0.00206746,0,-22.4075,0.0224075,0
6537,-17.0461,-4.16031,-13.024,0.0170461,0,0.00416031,0,0.013024,0,-31.4313,0.0314313,0
6538,-24.9053,-33.372,-24.1244,0.0249053,0,0.033372,0,0.0241244,0,-34.7356,0.0347356,0
6539,-32.3587,-36.2273,-35.2625,0.0323587,0,0.0362273,0,0.0352625,0,-36.2955,0.0362955,0
6540,-33.2944,-36.1639,-36.1157,0.0332944,0,0.0361639,0,0.0361157,0,-36.1673,0.0361673,0
6541,-28.3896,-30.7063,-30.7039,0.0283896,0,0.0307063,0,0.0307039,0,-30.7064,0.0307064,0
6542,-19.5381,-19.7966,-19.7965,0.0195381,0,0.0197966,0,0.0197965,0,-19.7966,0.0197966,0
6543,-3.28145,-2.25754,-2.25754,0.00328145,0,0.00225754,0,0.00225754,0,-2.25755,0.00225755,0
6544,0.406392,0.406392,0.406392,0,0.000406392,0,0.000406392,0,0.000406392,8.12783,0,0.00812783
6545,0.599214,0.599214,0.599214,0,0.000599214,0,0.000599214,0,0.000599214,11.9843,0,0.0119843
6546,0.714438,0.629754,0.629754,0,0.000714438,0,0.000629754,0,0.000629754,12.5951,0,0.0125951
6547,5.2024,0.624283,4.65658,0,0.0052024,0,0.000624283,0,0.00465658,12.4857,0,0.0124857
6548,5.15676,0.575232,5.15676,0,0.00515676,0,0.000575232,0,0.00515676,11.5046,0,0.0115046
6549,5.00342,1.38337,4.64515,0,0.00500342,0,0.00138337,0,0.00464515,10.3632,0,0.0103632
6550,4.88055,8.86662,4.75217,0,0.00488055,0,0.00886662,0,0.00475217,8.86662,0,0.00886662
6551,4.4372,6.96829,4.39785,0,0.0044372,0,0.00696829,0,0.00439785,6.96829,0,0.00696829
6552,3.83417,5.49639,3.99233,0,0.00383417,0,0.00549639,0,0.00399233,5.49639,0,0.00549639
6553,3.91527,4.86536,3.91527,0,0.00391527,0,0.00486536,0,0.00391527,4.86536,0,0.00486536
6554,3.77033,4.53411,3.64871,0,0.00377033,0,0.00453411,0,0.00364871,4.53411,0,0.00453411
6555,3.88945,4.44418,3.79674,0,0.00388945,0,0.00444418,0,0.00379674,4.44418,0,0.00444418
6556,4.16653,4.65402,4.3355,0,0.00416653,0,0.00465402,0,0.0043355,4.65402,0,0.00465402
6557,4.75071,5.03607,4.7488,0,0.00475071,0,0.00503607,0,0.0047488,5.03607,0,0.00503607
6558,0.921773,0,0,0,0.000921773,0,0,0,0,-2.38623,0.00238623,0
6559,0,0,0,0,0,0,0,0,0,-12.8941,0.0128941,0
6560,-3.97639,0,0,0.00397639,0,0,0,0,0,-17.0102,0.0170102,0
6561,-9.75215,0,-8.2476,0.00975215,0,0,0,0.0082476,0,-24.0663,0.0240663,0
6562,-24.6305,-23.9706,-19.6608,0.0246305,0,0.0239706,0,0.0196608,0,-36.5816,0.0365816,0
6563,-20.1973,-24.8632,-21.7518,0.0201973,0,0.0248632,0,0.0217518,0,-25.4938,0.0254938,0
6564,-24.6716,-27.0945,-26.9389,0.0246716,0,0.0270945,0,0.0269389,0,-27.126,0.027126,0
6565,-22.2011,-23.9129,-23.9051,0.0222011,0,0.0239129,0,0.0239051,0,-23.9145,0.0239145,0
6566,-4.94533,-4.54605,-4.54566,0.00494533,0,0.00454605,0,0.00454566,0,-4.54613,0.00454613,0
6567,0.251266,0.251266,0.251266,0,0.000251266,0,0.000251266,0,0.000251266,5.02531,0,0.00502531
6568,0.46344,0.46344,0.46344,0,0.00046344,0,0.00046344,0,0.00046344,9.2688,0,0.0092688
6569,0.579879,0.579879,0.579879,0,0.000579879,0,0.000579879,0,0.000579879,11.5976,0,0.0115976
6570,2.2177,0.61795,1.88565,0,0.0022177,0,0.00061795,0,0.00188565,12.359,0,0.012359
6571,6.10177,0.622484,5.58036,0,0.00610177,0,0.000622484,0,0.00558036,12.4497,0,0.0124497
6572,6.41719,0.582914,5.22563,0,0.00641719,0,0.000582914,0,0.00522563,11.6583,0,0.0116583
6573,5.78191,6.90237,5.17294,0,0.00578191,0,0.00690237,0,0.00517294,10.5041,0,0.0105041
6574,5.89304,8.80891,5.29961,0,0.00589304,0,0.00880891,0,0.00529961,8.80891,0,0.00880891
6575,5.16445,6.87686,4.9034,0,0.00516445,0,0.00687686,0,0.0049034,6.87686,0,0.00687686
6576,4.89558,5.59382,4.50148,0,0.00489558,0,0.00559382,0,0.00450148,5.59382,0,0.00559382
6577,4.28101,4.89159,3.93638,0,0.00428101,0,0.00489159,0,0.00393638,4.89159,0,0.00489159
6578,3.93536,4.49664,3.96493,0,0.00393536,0,0.00449664,0,0.00396493,4.49664,0,0.00449664
6579,3.98314,4.44043,4.18713,0,0.00398314,0,0.00444043,0,0.00418713,4.44043,0,0.00444043
6580,4.34685,4.6098,4.34685,0,0.00434685,0,0.0046098,0,0.00434685,4.6098,0,0.0046098
6581,5.34964,5.67326,5.34964,0,0.00534964,0,0.00567326,0,0.00534964,5.67326,0,0.00567326
6582,3.7946,4.0149,3.78588,0,0.0037946,0,0.0040149,0,0.00378588,4.0149,0,0.0040149
6583,0.750449,0,0,0,0.000750449,0,0,0,0,-3.92416,0.00392416,0
6584,0,0,0,0,0,0,0,0,0,-10.9241,0.0109241,0
6585,-0.883177,0,0,0.000883177,0,0,0,0,0,-6.99513,0.00699513,0
6586,-4.73661,0,-0.268204,0.00473661,0,0,0,0.000268204,0,-13.9816,0.0139816,0
6587,-2.20978,0,-1.42884,0.00220978,0,0,0,0.00142884,0,-5.04997,0.00504997,0
6588,-5.80392,0,-4.47776,0.00580392,0,0,0,0.00447776,0,-10.7639,0.0107639,0
6589,-6.20222,0,-3.71477,0.00620222,0,0,0,0.00371477,0,-8.86582,0.00886582,0
6590,-2.39724,0,-0.685571,0.00239724,0,0,0,0.000685571,0,-1.63566,0.00163566,0
6591,1.85775,0.221804,0.221804,0,0.00185775,0,0.000221804,0,0.000221804,4.43608,0,0.00443608
6592,3.70165,0.480724,0.480724,0,0.00370165,0,0.000480724,0,0.000480724,9.61448,0,0.00961448
6593,4.84766,0.58756,0.58756,0,0.00484766,0,0.00058756,0,0.00058756,11.7512,0,0.0117512
6594,5.69498,0.619749,1.86597,0,0.00569498,0,0.000619749,0,0.00186597,12.395,0,0.012395
6595,8.45468,0.611692,5.48362,0,0.00845468,0,0.000611692,0,0.00548362,12.2338,0,0.0122338
6596,8.03714,3.1169,6.53487,0,0.00803714,0,0.0031169,0,0.00653487,11.2896,0,0.0112896
6597,7.7996,10.3872,10.3872,0,0.0077996,0,0.0103872,0,0.0103872,10.3872,0,0.0103872
6598,6.76441,8.79692,8.79692,0,0.00676441,0,0.00879692,0,0.00879692,8.79692,0,0.00879692
6599,5.43454,6.93306,6.93306,0,0.00543454,0,0.00693306,0,0.00693306,6.93306,0,0.00693306
6600,5.18882,5.56609,5.56609,0,0.00518882,0,0.00556609,0,0.00556609,5.56609,0,0.00556609
6601,4.56074,4.89234,4.89234,0,0.00456074,0,0.00489234,0,0.00489234,4.89234,0,0.00489234
6602,4.23308,4.54085,4.54085,0,0.00423308,0,0.00454085,0,0.00454085,4.54085,0,0.00454085
6603,4.16042,4.46291,4.46291,0,0.00416042,0,0.00446291,0,0.00446291,4.46291,0,0.00446291
6604,4.68903,4.69299,4.69299,0,0.00468903,0,0.00469299,0,0.00469299,4.69299,0,0.00469299
6605,5.49915,5.49915,5.49915,0,0.00549915,0,0.00549915,0,0.00549915,5.49915,0,0.00549915
6606,4.22792,4.22792,4.22792,0,0.00422792,0,0.00422792,0,0.00422792,4.22792,0,0.00422792
6607,2.15273,1.65587,1.65587,0,0.00215273,0,0.00165587,0,0.00165587,1.65587,0,0.00165587
6608,1.77219,0.325038,0.325038,0,0.00177219,0,0.000325038,0,0.000325038,0.325038,0,0.000325038
6609,0.0964416,0,0,0,9.64E-05,0,0,0,0,-8.06457,0.00806457,0
6610,0,0,0,0,0,0,0,0,0,-8.78559,0.00878559,0
6611,0.17968,0,0,0,0.00017968,0,0,0,0,-2.13186,0.00213186,0
6612,-4.16576,0,0,0.00416576,0,0,0,0,0,-11.9805,0.0119805,0
6613,-12.6591,0,-8.86281,0.0126591,0,0,0,0.00886281,0,-26.7956,0.0267956,0
6614,-4.71113,0,-2.32597,0.00471113,0,0,0,0.00232597,0,-5.83135,0.00583135,0
6615,0.0205388,0.144304,0.144304,0,2.05E-05,0,0.000144304,0,0.000144304,2.88608,0,0.00288608
6616,2.44587,0.506693,0.506693,0,0.00244587,0,0.000506693,0,0.000506693,10.1339,0,0.0101339
6617,4.74362,0.604685,0.604685,0,0.00474362,0,0.000604685,0,0.000604685,12.0937,0,0.0120937
6618,5.6445,0.636349,1.74638,0,0.0056445,0,0.000636349,0,0.00174638,12.727,0,0.012727
6619,8.29976,0.622822,5.58339,0,0.00829976,0,0.000622822,0,0.00558339,12.4564,0,0.0124564
6620,8.25216,1.98435,6.01163,0,0.00825216,0,0.00198435,0,0.00601163,11.5916,0,0.0115916
6621,7.80943,10.418,10.418,0,0.00780943,0,0.010418,0,0.010418,10.418,0,0.010418
6622,6.83529,8.8891,8.8891,0,0.00683529,0,0.0088891,0,0.0088891,8.8891,0,0.0088891
6623,5.6159,7.13616,7.13616,0,0.0056159,0,0.00713616,0,0.00713616,7.13616,0,0.00713616
6624,5.35091,5.73996,5.73996,0,0.00535091,0,0.00573996,0,0.00573996,5.73996,0,0.00573996
6625,4.63829,4.97553,4.97553,0,0.00463829,0,0.00497553,0,0.00497553,4.97553,0,0.00497553
6626,4.26242,4.57233,4.57233,0,0.00426242,0,0.00457233,0,0.00457233,4.57233,0,0.00457233
6627,4.29419,4.50563,4.50563,0,0.00429419,0,0.00450563,0,0.00450563,4.50563,0,0.00450563
6628,4.64278,4.64278,4.64278,0,0.00464278,0,0.00464278,0,0.00464278,4.64278,0,0.00464278
6629,5.29997,5.29997,5.29997,0,0.00529997,0,0.00529997,0,0.00529997,5.29997,0,0.00529997
6630,1.53404,0.18827,0.18827,0,0.00153404,0,0.00018827,0,0.00018827,0.18827,0,0.00018827
6631,0,0,0,0,0,0,0,0,0,-11.2819,0.0112819,0
6632,-4.18446,0,0,0.00418446,0,0,0,0,0,-21.2938,0.0212938,0
6633,-9.16014,0,-7.71542,0.00916014,0,0,0,0.00771542,0,-22.5258,0.0225258,0
6634,-23.9455,-21.6351,-18.3109,0.0239455,0,0.0216351,0,0.0183109,0,-35.4385,0.0354385,0
6635,-17.8184,-22.3674,-18.9966,0.0178184,0,0.0223674,0,0.0189966,0,-23.0576,0.0230576,0
6636,-24.1757,-27.5932,-26.6238,0.0241757,0,0.0275932,0,0.0266238,0,-27.6277,0.0276277,0
6637,-26.9136,-29.1182,-29.0698,0.0269136,0,0.0291182,0,0.0290698,0,-29.12,0.02912,0
6638,-19.5485,-20.899,-20.8966,0.0195485,0,0.020899,0,0.0208966,0,-20.8991,0.0208991,0
6639,-6.77798,-6.49264,-6.49252,0.00677798,0,0.00649264,0,0.00649252,0,-6.49264,0.00649264,0
6640,0.326678,0.326678,0.326678,0,0.000326678,0,0.000326678,0,0.000326678,6.53355,0,0.00653355
6641,0.587373,0.587373,0.587373,0,0.000587373,0,0.000587373,0,0.000587373,11.7475,0,0.0117475
6642,0.620161,0.620161,0.620161,0,0.000620161,0,0.000620161,0,0.000620161,12.4032,0,0.0124032
6643,4.0294,0.612929,3.74919,0,0.0040294,0,0.000612929,0,0.00374919,12.2586,0,0.0122586
6644,5.38805,0.55867,5.00829,0,0.00538805,0,0.00055867,0,0.00500829,11.1734,0,0.0111734
6645,5.69074,0.516926,4.63407,0,0.00569074,0,0.000516926,0,0.00463407,10.3385,0,0.0103385
6646,4.94738,7.37751,4.55264,0,0.00494738,0,0.00737751,0,0.00455264,8.98803,0,0.00898803
6647,4.49965,7.39772,4.44717,0,0.00449965,0,0.00739772,0,0.00444717,7.39772,0,0.00739772
6648,4.05076,5.96928,4.03733,0,0.00405076,0,0.00596928,0,0.00403733,5.96928,0,0.00596928
6649,4.45994,5.09919,4.10344,0,0.00445994,0,0.00509919,0,0.00410344,5.09919,0,0.00509919
6650,4.08687,4.66976,3.75787,0,0.00408687,0,0.00466976,0,0.00375787,4.66976,0,0.00466976
6651,3.88026,4.43368,3.70211,0,0.00388026,0,0.00443368,0,0.00370211,4.43368,0,0.00443368
6652,3.99767,4.56783,4.17132,0,0.00399767,0,0.00456783,0,0.00417132,4.56783,0,0.00456783
6653,4.36293,4.68098,4.41397,0,0.00436293,0,0.00468098,0,0.00441397,4.68098,0,0.00468098
6654,1.26537,0.00980124,0.00924215,0,0.00126537,0,9.80E-06,0,9.24E-06,0.00980124,0,9.80E-06
6655,0.0514201,0,0,0,5.14E-05,0,0,0,0,-8.42728,0.00842728,0
6656,-3.03532,0,0,0.00303532,0,0,0,0,0,-20.1238,0.0201238,0
6657,-11.0903,0,-8.11259,0.0110903,0,0,0,0.00811259,0,-27.2967,0.0272967,0
6658,-13.5481,-6.02213,-8.26187,0.0135481,0,0.00602213,0,0.00826187,0,-19.1167,0.0191167,0
6659,-11.8693,-14.2318,-8.74836,0.0118693,0,0.0142318,0,0.00874836,0,-14.8865,0.0148865,0
6660,-7.61006,-8.50912,-6.63214,0.00761006,0,0.00850912,0,0.00663214,0,-8.54186,0.00854186,0
6661,-16.1673,-19.1192,-17.0057,0.0161673,0,0.0191192,0,0.0170057,0,-19.1209,0.0191209,0
6662,-5.10234,-4.28824,-4.18257,0.00510234,0,0.00428824,0,0.00418257,0,-4.28833,0.00428833,0
6663,-5.32001,-4.36049,-4.3552,0.00532001,0,0.00436049,0,0.0043552,0,-4.36049,0.00436049,0
6664,0.415305,0.415305,0.415305,0,0.000415305,0,0.000415305,0,0.000415305,8.30611,0,0.00830611
6665,2.93291,0.633089,0.633089,0,0.00293291,0,0.000633089,0,0.000633089,12.6618,0,0.0126618
6666,4.45761,0.651563,0.753472,0,0.00445761,0,0.000651563,0,0.000753472,13.0313,0,0.0130313
6667,7.3593,0.626794,5.09168,0,0.0073593,0,0.000626794,0,0.00509168,12.5359,0,0.0125359
6668,7.01149,0.564628,5.0617,0,0.00701149,0,0.000564628,0,0.0050617,11.2926,0,0.0112926
6669,6.41541,2.42621,4.63138,0,0.00641541,0,0.00242621,0,0.00463138,10.3325,0,0.0103325
6670,5.63595,8.94606,4.94355,0,0.00563595,0,0.00894606,0,0.00494355,8.94606,0,0.00894606
6671,5.22062,7.33326,4.70396,0,0.00522062,0,0.00733326,0,0.00470396,7.33326,0,0.00733326
6672,4.90703,6.02249,4.66775,0,0.00490703,0,0.00602249,0,0.00466775,6.02249,0,0.00602249
6673,4.51189,5.15539,4.14867,0,0.00451189,0,0.00515539,0,0.00414867,5.15539,0,0.00515539
6674,4.1459,4.73721,3.90006,0,0.0041459,0,0.00473721,0,0.00390006,4.73721,0,0.00473721
6675,3.94651,4.50938,4.07169,0,0.00394651,0,0.00450938,0,0.00407169,4.50938,0,0.00450938
6676,4.18805,4.51837,4.26063,0,0.00418805,0,0.00451837,0,0.00426063,4.51837,0,0.00451837
6677,4.21613,4.47048,4.21547,0,0.00421613,0,0.00447048,0,0.00421547,4.47048,0,0.00447048
6678,1.25456,0.395888,0.373305,0,0.00125456,0,0.000395888,0,0.000373305,0.395888,0,0.000395888
6679,0,0,0,0,0,0,0,0,0,-9.43461,0.00943461,0
6680,-3.22874,0,0,0.00322874,0,0,0,0,0,-20.5417,0.0205417,0
6681,-11.0507,0,-8.55699,0.0110507,0,0,0,0.00855699,0,-27.0029,0.0270029,0
6682,-21.8879,-19.4949,-15.8222,0.0218879,0,0.0194949,0,0.0158222,0,-31.5147,0.0315147,0
6683,-25.3105,-31.3775,-27.2273,0.0253105,0,0.0313775,0,0.0272273,0,-31.9785,0.0319785,0
6684,-25.829,-28.7316,-28.5241,0.025829,0,0.0287316,0,0.0285241,0,-28.7617,0.0287617,0
6685,-18.7786,-19.894,-19.8836,0.0187786,0,0.019894,0,0.0198836,0,-19.8955,0.0198955,0
6686,-19.7054,-20.9125,-20.912,0.0197054,0,0.0209125,0,0.020912,0,-20.9126,0.0209126,0
6687,-5.73745,-4.87121,-4.87118,0.00573745,0,0.00487121,0,0.00487118,0,-4.87121,0.00487121,0
6688,0.431655,0.431655,0.431655,0,0.000431655,0,0.000431655,0,0.000431655,8.6331,0,0.0086331
6689,0.650176,0.650176,0.650176,0,0.000650176,0,0.000650176,0,0.000650176,13.0035,0,0.0130035
6690,1.52619,0.702899,1.15809,0,0.00152619,0,0.000702899,0,0.00115809,14.058,0,0.014058
6691,6.89753,0.68806,5.96282,0,0.00689753,0,0.00068806,0,0.00596282,13.7612,0,0.0137612
6692,6.68121,0.606896,5.44062,0,0.00668121,0,0.000606896,0,0.00544062,12.1379,0,0.0121379
6693,5.80584,6.21916,5.11869,0,0.00580584,0,0.00621916,0,0.00511869,10.5476,0,0.0105476
6694,5.23175,8.34051,4.93348,0,0.00523175,0,0.00834051,0,0.00493348,8.34051,0,0.00834051
6695,4.63123,6.44518,4.36175,0,0.00463123,0,0.00644518,0,0.00436175,6.44518,0,0.00644518
6696,4.66602,5.33151,4.2904,0,0.00466602,0,0.00533151,0,0.0042904,5.33151,0,0.00533151
6697,4.15639,4.7492,3.82179,0,0.00415639,0,0.0047492,0,0.00382179,4.7492,0,0.0047492
6698,3.9124,4.47041,3.76448,0,0.0039124,0,0.00447041,0,0.00376448,4.47041,0,0.00447041
6699,3.85796,4.4082,4.05236,0,0.00385796,0,0.0044082,0,0.00405236,4.4082,0,0.0044082
6700,4.34473,4.61055,4.34755,0,0.00434473,0,0.00461055,0,0.00434755,4.61055,0,0.00461055
6701,5.04299,5.34669,5.0417,0,0.00504299,0,0.00534669,0,0.0050417,5.34669,0,0.00534669
6702,1.57303,0.0610023,0.0575226,0,0.00157303,0,6.10E-05,0,5.75E-05,0.0610023,0,6.10E-05
6703,0,0,0,0,0,0,0,0,0,-10.5844,0.0105844,0
6704,-3.79766,0,0,0.00379766,0,0,0,0,0,-20.6633,0.0206633,0
6705,-11.3205,0,-9.11135,0.0113205,0,0,0,0.00911135,0,-27.1175,0.0271175,0
6706,-22.3837,-21.9594,-17.2424,0.0223837,0,0.0219594,0,0.0172424,0,-32.6624,0.0326624,0
6707,-23.2675,-29.1328,-25.3487,0.0232675,0,0.0291328,0,0.0253487,0,-29.668,0.029668,0
6708,-19.2664,-20.8961,-20.7069,0.0192664,0,0.0208961,0,0.0207069,0,-20.9229,0.0209229,0
6709,-15.1668,-16.0887,-16.0792,0.0151668,0,0.0160887,0,0.0160792,0,-16.09,0.01609,0
6710,-19.0433,-20.3575,-20.357,0.0190433,0,0.0203575,0,0.020357,0,-20.3576,0.0203576,0
6711,-3.4998,-2.47825,-2.47823,0.0034998,0,0.00247825,0,0.00247823,0,-2.47825,0.00247825,0
6712,0.412243,0.412243,0.412243,0,0.000412243,0,0.000412243,0,0.000412243,8.24486,0,0.00824486
6713,0.634888,0.634888,0.634888,0,0.000634888,0,0.000634888,0,0.000634888,12.6978,0,0.0126978
6714,1.07797,0.667825,0.832241,0,0.00107797,0,0.000667825,0,0.000832241,13.3565,0,0.0133565
6715,6.02522,0.64433,5.30584,0,0.00602522,0,0.00064433,0,0.00530584,12.8866,0,0.0128866
6716,6.47536,0.588197,5.27299,0,0.00647536,0,0.000588197,0,0.00527299,11.7639,0,0.0117639
6717,5.79841,3.69381,4.84102,0,0.00579841,0,0.00369381,0,0.00484102,10.5341,0,0.0105341
6718,5.42944,9.0195,5.12715,0,0.00542944,0,0.0090195,0,0.00512715,9.0195,0,0.0090195
6719,5.09364,7.1549,4.61924,0,0.00509364,0,0.0071549,0,0.00461924,7.1549,0,0.0071549
6720,4.84206,5.70473,4.58134,0,0.00484206,0,0.00570473,0,0.00458134,5.70473,0,0.00570473
6721,4.33939,4.95829,3.99006,0,0.00433939,0,0.00495829,0,0.00399006,4.95829,0,0.00495829
6722,4.02653,4.60081,3.83024,0,0.00402653,0,0.00460081,0,0.00383024,4.60081,0,0.00460081
6723,3.99045,4.55959,4.15742,0,0.00399045,0,0.00455959,0,0.00415742,4.55959,0,0.00455959
6724,4.5171,4.8069,4.53271,0,0.0045171,0,0.0048069,0,0.00453271,4.8069,0,0.0048069
6725,5.71641,6.06221,5.71641,0,0.00571641,0,0.00606221,0,0.00571641,6.06221,0,0.00606221
6726,5.15367,5.45946,5.14804,0,0.00515367,0,0.00545946,0,0.00514804,5.45946,0,0.00545946
6727,1.43418,0,0,0,0.00143418,0,0,0,0,-0.749138,0.000749138,0
6728,0,0,0,0,0,0,0,0,0,-10.1871,0.0101871,0
6729,-2.68186,0,0,0.00268186,0,0,0,0,0,-16.5113,0.0165113,0
6730,-7.31219,0,-4.76419,0.00731219,0,0,0,0.00476419,0,-20.3573,0.0203573,0
6731,-17.9967,-8.13161,-12.5541,0.0179967,0,0.00813161,0,0.0125541,0,-28.867,0.028867,0
6732,-20.2006,-26.9952,-19.7144,0.0202006,0,0.0269952,0,0.0197144,0,-28.0319,0.0280319,0
6733,-15.5466,-18.8164,-17.2503,0.0155466,0,0.0188164,0,0.0172503,0,-18.8682,0.0188682,0
6734,-7.60505,-7.76902,-7.48215,0.00760505,0,0.00776902,0,0.00748215,0,-7.77161,0.00777161,0
6735,-3.4677,-2.40665,-2.39231,0.0034677,0,0.00240665,0,0.00239231,0,-2.40678,0.00240678,0
6736,0.45973,0.45973,0.45973,0,0.00045973,0,0.00045973,0,0.00045973,9.19461,0,0.00919461
6737,0.617051,0.617051,0.617051,0,0.000617051,0,0.000617051,0,0.000617051,12.341,0,0.012341
6738,2.36824,0.660668,0.918824,0,0.00236824,0,0.000660668,0,0.000918824,13.2134,0,0.0132134
6739,7.13416,0.64804,5.42452,0,0.00713416,0,0.00064804,0,0.00542452,12.9608,0,0.0129608
6740,7.10048,0.59423,5.32708,0,0.00710048,0,0.00059423,0,0.00532708,11.8846,0,0.0118846
6741,6.55687,4.33254,4.92135,0,0.00655687,0,0.00433254,0,0.00492135,10.5603,0,0.0105603
6742,5.69019,8.79542,5.04448,0,0.00569019,0,0.00879542,0,0.00504448,8.79542,0,0.00879542
6743,4.95225,6.9563,4.52299,0,0.00495225,0,0.0069563,0,0.00452299,6.9563,0,0.0069563
6744,4.8459,5.58707,4.49605,0,0.0048459,0,0.00558707,0,0.00449605,5.58707,0,0.00558707
6745,4.27577,4.8856,3.93156,0,0.00427577,0,0.0048856,0,0.00393156,4.8856,0,0.0048856
6746,3.95372,4.51762,3.76152,0,0.00395372,0,0.00451762,0,0.00376152,4.51762,0,0.00451762
6747,3.97681,4.48839,4.0886,0,0.00397681,0,0.00448839,0,0.0040886,4.48839,0,0.00448839
6748,4.42176,4.68924,4.42176,0,0.00442176,0,0.00468924,0,0.00442176,4.68924,0,0.00468924
6749,5.51006,5.84338,5.51006,0,0.00551006,0,0.00584338,0,0.00551006,5.84338,0,0.00584338
6750,5.91748,6.27151,5.91377,0,0.00591748,0,0.00627151,0,0.00591377,6.27151,0,0.00627151
6751,4.72006,4.74114,4.72926,0,0.00472006,0,0.00474114,0,0.00472926,4.74114,0,0.00474114
6752,1.69051,0.120721,0.120721,0,0.00169051,0,0.000120721,0,0.000120721,0.120721,0,0.000120721
6753,0,0,0,0,0,0,0,0,0,-11.9567,0.0119567,0
6754,-4.99739,0,-0.29559,0.00499739,0,0,0,0.00029559,0,-23.4989,0.0234989,0
6755,-7.09081,0,-6.51782,0.00709081,0,0,0,0.00651782,0,-17.603,0.017603,0
6756,-9.46895,0,-5.97046,0.00946895,0,0,0,0.00597046,0,-14.3455,0.0143455,0
6757,-8.59835,-8.7066,-5.23828,0.00859835,0,0.0087066,0,0.00523828,0,-10.8228,0.0108228,0
6758,-4.92184,-5.01643,-2.93566,0.00492184,0,0.00501643,0,0.00293566,0,-5.12224,0.00512224,0
6759,0.0343979,0.154973,0.154973,0,3.44E-05,0,0.000154973,0,0.000154973,3.09946,0,0.00309946
6760,1.04957,0.520113,0.520113,0,0.00104957,0,0.000520113,0,0.000520113,10.4023,0,0.0104023
6761,4.24765,0.620873,0.620873,0,0.00424765,0,0.000620873,0,0.000620873,12.4175,0,0.0124175
6762,6.01704,0.66449,2.31382,0,0.00601704,0,0.00066449,0,0.00231382,13.2898,0,0.0132898
6763,7.92259,0.637998,5.71944,0,0.00792259,0,0.000637998,0,0.00571944,12.76,0,0.01276
6764,7.54948,0.580591,5.2048,0,0.00754948,0,0.000580591,0,0.0052048,11.6118,0,0.0116118
6765,7.55376,8.17481,5.35752,0,0.00755376,0,0.00817481,0,0.00535752,10.6106,0,0.0106106
6766,6.36238,8.93706,6.92877,0,0.00636238,0,0.00893706,0,0.00692877,8.93706,0,0.00893706
6767,5.69349,7.07771,7.07771,0,0.00569349,0,0.00707771,0,0.00707771,7.07771,0,0.00707771
6768,5.36907,5.75944,5.75944,0,0.00536907,0,0.00575944,0,0.00575944,5.75944,0,0.00575944
